CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,10.0,10.0,10.0,10.0,1.522889693545161,0.9624057650163677,10.0,10.0,10.0,10.0,1.8005487891338228,0.9507349557725802,10.0,10.0,10.0,10.0,2.1188422713620296,0.9319896973785288,10.0,10.0,10.0,10.0,1.0793304337641036,1.0146926769327322,10.0,10.0,10.0,10.0,1.1526069055623318,1.0011270465495385
True,10.0,10.0,10.0,10.0,1.594286471684223,0.9808443562373224,10.0,10.0,10.0,10.0,1.3427609403471454,0.948072099522802,10.0,10.0,10.0,10.0,1.5074953398200548,0.971879398950104,10.0,10.0,10.0,10.0,1.569766403796787,1.0045984569468356,10.0,10.0,10.0,10.0,1.5382816509782047,0.9898820119042441
True,10.0,10.0,10.0,10.0,1.5166070977139343,0.977264856812153,10.0,10.0,10.0,10.0,1.9266958568681616,0.9167371800254724,10.0,10.0,10.0,10.0,1.973102053636015,0.9292828253291606,10.0,10.0,10.0,10.0,1.2734370624732474,0.9885259314084937,10.0,10.0,10.0,10.0,1.3823388137760388,0.964657807570734
True,10.0,10.0,10.0,10.0,1.4015660181831693,0.96414242242538,10.0,10.0,10.0,10.0,1.780142660438475,0.9198262194775886,10.0,10.0,10.0,10.0,1.8317781328036489,0.9248432067700744,10.0,10.0,10.0,10.0,0.9283289640470326,1.0021659778067322,10.0,10.0,10.0,10.0,0.8741621046339251,1.0045577191828705
True,10.0,10.0,10.0,3.694557823129252,2.144238293296758,0.8931317598549692,10.0,10.0,10.0,3.78495330335524,1.4824842455649558,0.928752433036998,10.0,10.0,10.0,3.694557823129252,1.454485043912126,0.9568991650461312,10.0,10.0,2.8612244897959185,3.694557823129252,1.4975034025413845,0.9728171720653376,10.0,10.0,2.1945578231292515,3.244557823129252,1.6459946157898375,0.9608747206794093
True,10.0,10.0,10.0,10.0,1.813596298113276,0.927116513806393,10.0,10.0,10.0,10.0,1.6861431131389704,0.968022919340462,10.0,10.0,10.0,10.0,1.3176830551691947,0.9649010850742824,10.0,10.0,10.0,10.0,1.477843079713,0.974853234193203,10.0,10.0,10.0,10.0,1.4691969138841596,0.9893843729908596
True,10.0,10.0,10.0,3.2583333333333337,1.940052913752598,0.949336363753396,10.0,10.0,3.191666666666667,3.339965986394558,1.78944770507916,0.9464858160534216,10.0,10.0,3.191666666666667,3.339965986394558,1.620481022585205,0.9465801292070256,10.0,10.0,3.191666666666667,3.339965986394558,2.0268653556292366,0.9791897673561476,10.0,10.0,3.191666666666667,3.273299319727891,1.9974331042902649,0.9714094209665202
True,10.0,10.0,10.0,10.0,1.904482739303105,0.9369780968016694,10.0,10.0,10.0,10.0,1.7561209575502836,0.9466654739070156,10.0,10.0,10.0,10.0,1.852039965158601,0.9573388698397208,10.0,10.0,10.0,10.0,1.2303287159711904,0.9944864261470664,10.0,10.0,10.0,10.0,1.1496499120624057,0.9889725544902591
True,10.0,10.0,10.0,10.0,1.731954032068299,0.9182544396241064,10.0,10.0,10.0,10.0,1.6491512858321342,0.9443730891653364,10.0,10.0,10.0,10.0,2.158033944142908,0.930831202326625,10.0,10.0,10.0,10.0,1.270636567010491,0.9678936540892672,10.0,10.0,10.0,10.0,1.310769231553362,0.9882013297423675
True,10.0,10.0,10.0,10.0,1.890842219252041,0.9532356454642408,10.0,10.0,10.0,10.0,1.4351803500817026,0.946325523214435,10.0,10.0,10.0,10.0,1.6481263970008098,0.9137219427672404,10.0,10.0,10.0,10.0,1.5646138016764597,0.959554347532806,10.0,10.0,10.0,10.0,1.8761000410436022,0.9666387440596781
