CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,0.9090909090909091,1.2424242424242424,2.115714275713608,0.8723547280589361,10.0,10.0,10.0,10.0,1.5029532445181513,0.9795847898811327,10.0,10.0,10.0,10.0,1.4082548538516513,0.9240142282627591,10.0,10.0,10.0,1.2424242424242424,1.146467030614374,0.990609653707487,10.0,10.0,10.0,1.2424242424242424,1.0703507508332795,1.0046645218742936
True,10.0,10.0,10.0,10.0,1.463700038435577,0.9616209406230704,10.0,10.0,10.0,10.0,1.331685907065482,0.948817687898057,10.0,10.0,10.0,10.0,1.630066433871427,0.9534338439532153,10.0,10.0,10.0,10.0,1.8198543904341489,0.9570592062846494,10.0,10.0,10.0,10.0,1.5912942026365946,0.946069223916249
True,10.0,10.0,10.0,10.0,1.5538276884531694,0.97721637186992,10.0,10.0,10.0,10.0,2.4526112743114536,0.9107951798867155,10.0,10.0,10.0,10.0,1.7137435793122624,0.9562707132295506,10.0,10.0,10.0,10.0,1.248941186724679,0.9744778462302672,10.0,10.0,10.0,10.0,1.2578602730820536,0.9616140258471788
True,10.0,10.0,10.0,10.0,1.8679534044412442,0.9055123681054613,10.0,10.0,10.0,10.0,1.502319648187793,0.9633586698167822,10.0,10.0,10.0,10.0,1.288199449701997,0.9589323650359154,10.0,10.0,10.0,10.0,2.0337570838398893,0.8957649554653679,10.0,10.0,10.0,10.0,1.992640094117307,0.8967476628999969
True,10.0,10.0,10.0,10.0,1.922550668051091,0.9397306847741579,10.0,10.0,10.0,10.0,1.9444662588999777,0.8759584627853914,10.0,10.0,10.0,10.0,2.1982708973542078,0.9341769451154984,10.0,10.0,10.0,10.0,1.4191564924596372,0.9602899179326794,10.0,10.0,10.0,10.0,1.345764661848426,0.977329117956128
True,10.0,10.0,10.0,10.0,1.5097112302070144,0.9622751283510272,10.0,10.0,10.0,10.0,1.643093123997836,0.952363855977538,10.0,10.0,0.5,10.0,1.734793187879583,0.9583927795724355,10.0,0.7045454545454546,1.0378787878787878,1.0378787878787878,1.1191471991902289,0.980209718829013,10.0,0.7045454545454546,0.7045454545454546,1.0378787878787878,1.0390599113976988,0.9893659932730079
True,10.0,10.0,10.0,10.0,1.432533284265641,0.9651441779713588,10.0,10.0,10.0,10.0,1.5355766693106,0.9509357847285802,10.0,10.0,10.0,10.0,1.3510060156399655,0.9640454523893972,10.0,10.0,10.0,10.0,1.4060428467972845,0.986082370800124,10.0,10.0,10.0,10.0,1.3628591760463933,0.9934387947462131
True,10.0,10.0,10.0,10.0,1.6090362144379728,0.9603670648384949,10.0,10.0,10.0,10.0,1.2366724430231137,0.9669571836892461,10.0,10.0,10.0,10.0,1.7139966492580796,0.9003461423782422,10.0,10.0,10.0,10.0,1.3312673166077753,0.9872796303674916,10.0,10.0,10.0,10.0,1.3337001728210833,0.9804118434811763
True,10.0,10.0,10.0,10.0,1.8871854397803554,0.9395347928860561,10.0,10.0,10.0,10.0,1.353025929185772,0.9664752875351168,10.0,10.0,10.0,10.0,1.7479142122881448,0.9250910280491962,10.0,10.0,10.0,10.0,1.85479283494895,0.984666326281627,10.0,10.0,10.0,10.0,1.6663481784982621,0.983893935419139
True,10.0,10.0,10.0,10.0,1.4698363452159893,0.9582520977087908,10.0,10.0,10.0,10.0,2.2662463486438,0.895974716565283,10.0,10.0,10.0,10.0,1.3151957019818497,0.9685679264824394,10.0,10.0,10.0,10.0,2.3371231300478152,0.8981326727954873,10.0,10.0,10.0,10.0,2.229236066356811,0.9309083866016759
True,10.0,10.0,10.0,10.0,1.8220459800001731,0.9510146186713261,10.0,10.0,10.0,10.0,1.7623215369979177,0.9009893903765895,10.0,10.0,10.0,10.0,2.2090460518683095,0.9092370065947086,10.0,10.0,10.0,10.0,1.9752181205488513,0.9530653942986028,10.0,10.0,10.0,10.0,1.9340876834461525,0.9441689322628294
True,10.0,10.0,10.0,10.0,1.6141896981684343,0.9758246530284762,10.0,10.0,10.0,10.0,1.70589767873749,0.9412172957428278,10.0,10.0,10.0,10.0,2.281396586948954,0.8925207994940848,10.0,10.0,10.0,10.0,1.0554862553912792,1.017588948311896,10.0,10.0,10.0,10.0,1.073316493447735,0.9946049532631734
True,10.0,10.0,10.0,1.0451977401129944,1.5450411751287578,0.9568269451017708,10.0,10.0,10.0,10.0,1.8017233895094609,0.9373612196988731,10.0,10.0,10.0,10.0,1.7820696116827999,0.967786470486282,10.0,0.711864406779661,0.7800462249614792,1.7800462249614792,1.5721911725297857,0.9307877959438138,10.0,10.0,10.0,1.0451977401129944,1.7312474146258736,0.9410516693010047
True,10.0,10.0,10.0,10.0,1.669967336670528,0.950891041285941,10.0,10.0,10.0,10.0,1.5018441034566317,0.952323292718304,10.0,10.0,10.0,10.0,1.4344573595274626,0.9537430172602172,10.0,10.0,10.0,10.0,1.0910524786143703,1.009025668760043,10.0,10.0,10.0,10.0,1.1754547840009457,1.001191924866501
True,10.0,10.0,10.0,10.0,1.7116277061376377,0.9378053676237519,10.0,10.0,10.0,10.0,1.4037281504010077,0.9248009583893255,10.0,10.0,10.0,10.0,1.409718085524253,0.9459450386360138,10.0,10.0,10.0,10.0,1.4357209711245307,1.0001069708242567,10.0,10.0,10.0,10.0,1.3993800132973464,1.0066983748317737
True,10.0,10.0,10.0,10.0,1.4358261067055327,0.9654334917173528,10.0,10.0,10.0,10.0,1.7346659250513945,0.9225237117493286,10.0,10.0,10.0,10.0,1.5536102140858887,0.9390908041980147,10.0,10.0,10.0,10.0,1.9367184656025558,0.8752124314359413,10.0,10.0,10.0,10.0,1.8335667246860923,0.8768897595773437
True,10.0,10.0,10.0,10.0,1.5509056802876824,0.9654427607652293,10.0,10.0,10.0,10.0,1.875961436570238,0.9473417728738782,10.0,10.0,10.0,10.0,1.5775946333519886,0.9817601184085554,10.0,10.0,10.0,10.0,1.4032940576009996,0.9749458661267212,10.0,10.0,10.0,10.0,1.4609356133038098,0.9567709142856436
True,10.0,10.0,10.0,10.0,1.6445522096098344,0.926100961765034,10.0,10.0,10.0,10.0,1.7573920721387424,0.942933685003922,10.0,10.0,10.0,10.0,1.466820739238742,0.9083640517711624,10.0,10.0,10.0,10.0,1.8446995989294657,0.9568870856003462,10.0,10.0,10.0,10.0,1.8137522712337968,0.9570929934257111
True,10.0,10.0,10.0,10.0,1.458145725273464,0.9463029667364993,10.0,10.0,10.0,10.0,2.1427790725631835,0.9089674331699744,10.0,10.0,10.0,10.0,1.5389859412212175,0.9684494001023974,10.0,10.0,10.0,10.0,1.4705175582412247,0.9794688067005831,10.0,10.0,10.0,10.0,1.4476672673147704,0.9892153511354159
True,10.0,10.0,10.0,10.0,1.717230125747967,0.9502117857197094,10.0,10.0,10.0,10.0,1.6517035397748032,0.9307504288358679,10.0,10.0,10.0,10.0,1.5430313134495286,0.9467075409186447,10.0,10.0,10.0,10.0,2.231658781470208,0.9490106409050112,10.0,10.0,10.0,10.0,2.257271032182225,0.9386997560572871
True,10.0,10.0,10.0,10.0,1.7490570079225076,0.9242461461870514,10.0,10.0,10.0,10.0,1.7544186396227535,0.9355256931874582,10.0,10.0,10.0,10.0,1.703437556166985,0.95373633816882,10.0,10.0,10.0,10.0,1.4673861123333607,0.9477531354359219,10.0,10.0,10.0,10.0,1.419219316792331,0.966009502826175
True,10.0,10.0,10.0,10.0,1.5207166388086009,0.9527193213629783,10.0,10.0,10.0,10.0,1.4306476040362548,0.9619592439817254,10.0,10.0,10.0,10.0,1.444382605962717,0.9432784269127067,10.0,10.0,10.0,10.0,1.0685285622026215,0.984528534290722,10.0,10.0,10.0,10.0,1.191295708153112,0.9452998020229447
True,10.0,10.0,10.0,10.0,1.7106809516091377,0.9125202179518475,10.0,10.0,10.0,10.0,2.2911386221821344,0.8995716548537687,10.0,10.0,10.0,10.0,1.871753137955085,0.9522653147418287,10.0,10.0,10.0,10.0,1.3576158972941745,0.9818029232633452,10.0,10.0,10.0,10.0,1.4454563549565238,0.962544372009589
True,10.0,10.0,10.0,10.0,1.611232199183324,0.9776327906134965,10.0,10.0,10.0,10.0,1.6902564784364014,0.9036019619909517,10.0,10.0,10.0,10.0,2.029640312125435,0.9517474079368474,10.0,10.0,10.0,10.0,1.1415641042679017,0.9486274139916219,10.0,10.0,10.0,10.0,1.2572719748794512,0.9369378051452767
True,1.0,1.0,1.1590909090909092,1.4924242424242424,2.1517813408871023,0.9584427698667721,1.0,1.0,1.1590909090909092,2.3590909090909093,1.6470734527494426,0.925975106726109,10.0,10.0,1.1590909090909092,2.3590909090909093,1.8157022218909056,0.9211001819239769,10.0,10.0,0.5875706214689265,1.3022170861153912,1.9025535886095362,0.8867804148311749,10.0,10.0,10.0,0.7466615305598356,2.013730008752076,0.8924975454297739
True,10.0,10.0,10.0,10.0,1.714943468119041,0.9379620551353416,10.0,10.0,10.0,10.0,1.569497195532062,0.9285474856640707,10.0,10.0,10.0,10.0,1.6978553832539514,0.9531754323987325,10.0,10.0,10.0,10.0,1.2168772127003042,0.9656978987008381,10.0,10.0,10.0,10.0,1.1848321090022618,0.9816755328998517
True,10.0,10.0,10.0,10.0,1.7256086038331904,0.9664536087070168,10.0,10.0,10.0,10.0,1.6583433539497583,0.9256930697218111,10.0,10.0,10.0,10.0,2.1008202980011097,0.9127400823407136,10.0,10.0,10.0,10.0,1.2017472577004207,0.9943125066161667,10.0,10.0,10.0,10.0,1.1147651290146712,0.9946395834589111
True,10.0,10.0,10.0,10.0,1.6031845159113114,0.9522134861371458,10.0,10.0,10.0,10.0,1.6039543220768393,0.9547416112182902,10.0,10.0,10.0,10.0,1.5130086405882586,0.9638291082997938,10.0,10.0,10.0,10.0,1.3425926498240295,0.9782171450539618,10.0,10.0,10.0,10.0,1.4219426017624541,0.9786758341453214
True,10.0,10.0,10.0,10.0,1.63782678424382,0.9673422579180129,10.0,10.0,10.0,10.0,1.588032074893132,0.9263608745149682,10.0,10.0,10.0,10.0,1.776864197641661,0.9448778538143994,10.0,10.0,10.0,10.0,1.3186679877324587,0.8769368064494831,10.0,10.0,10.0,10.0,1.3671498370571578,0.8785076270590382
True,10.0,10.0,10.0,10.0,1.590575667459121,0.9152636099171761,10.0,10.0,10.0,10.0,1.3674600398506374,0.9435821376174933,10.0,10.0,10.0,10.0,1.6386045998826027,0.941926686170857,10.0,10.0,10.0,10.0,1.5566125491143394,0.9766267188591004,10.0,10.0,10.0,10.0,1.494854277419931,0.9874676397876202
True,10.0,10.0,10.0,10.0,1.5704888742592729,0.9557639898024906,10.0,10.0,10.0,10.0,1.6613812920857491,0.9076111695246555,10.0,10.0,10.0,10.0,1.6899779231612047,0.9502266207578955,10.0,10.0,10.0,10.0,2.6490682856374255,0.9635829244960071,10.0,10.0,10.0,10.0,2.6476436327629904,0.9630829140874662
True,10.0,10.0,10.0,10.0,2.0985458497023064,0.8513839821710707,10.0,10.0,10.0,10.0,1.749693864316947,0.9769601150616907,10.0,10.0,10.0,10.0,1.3611139933173884,0.9818851868904603,10.0,10.0,10.0,10.0,1.3057217279592366,1.0072995231992752,10.0,10.0,10.0,10.0,1.363433232255946,0.9964010455965319
True,10.0,10.0,10.0,10.0,1.6390835417172238,0.9395714129408546,10.0,10.0,10.0,10.0,1.5807358489795884,0.9817301138618546,10.0,10.0,10.0,10.0,2.0120821683837273,0.8802408462948605,10.0,10.0,10.0,1.4659090909090908,1.1563930459657303,0.9889943625778157,10.0,10.0,10.0,1.4659090909090908,1.0730174988123742,1.0015371092665093
