CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,0.6221440606169668,0.9553829538203711,10.0,0.33829787234041864,0.7307029356315579,0.8934013483299712,0.48323933585383916,0.9460755934412935,10.0,0.33829787234041864,0.632415519399242,1.0336760236009228,0.39985926953624623,0.9966802707528887,0.33829787234041864,0.33829787234041864,0.4454407294832756,0.7951139320976554,0.44079322827219913,0.9955083637829276,0.33829787234041864,0.4454407294832756,0.4454407294832756,1.1319634398332383,0.44319562488826225,0.9975680605877933
True,10.0,10.0,10.0,10.0,0.6970823713766953,0.9453242978021568,10.0,10.0,10.0,10.0,0.6375872642883909,0.9579120551010313,10.0,10.0,10.0,10.0,0.5589621492026972,0.9888766587600181,10.0,10.0,10.0,10.0,0.7099607264218498,0.9929995758624821,10.0,10.0,10.0,10.0,0.5575038959387746,0.9441306924670384
True,10.0,10.0,10.0,10.0,0.6766284760747859,0.9434051239404582,10.0,10.0,10.0,10.0,0.6328122276658201,0.9707590298371704,10.0,10.0,10.0,10.0,0.4675710549272096,0.9815046969905173,10.0,10.0,10.0,10.0,0.7188918892456453,1.0030077296466824,10.0,10.0,10.0,10.0,0.7383455331089169,0.935686071182468
True,10.0,10.0,10.0,10.0,0.6844842849296043,0.9949930157232855,10.0,10.0,3.0890522875817,3.50926505353915,0.6421586042459384,0.9606675682226848,10.0,10.0,3.0890522875817,3.50926505353915,0.7371151273058685,0.9233971115996811,10.0,0.6113179448994785,1.9642591213700682,3.955925788036735,1.1160217397918435,0.9849666080412905,0.4936708860759494,1.438115330520393,2.2297819971870596,3.7529359396151,0.8249396967243285,0.9839521874529555
True,10.0,10.0,10.0,10.0,1.0116183349292862,0.8968950958804343,10.0,10.0,10.0,10.0,0.6952507780036751,0.978563771786533,10.0,10.0,10.0,10.0,0.5511642826849135,0.9858066676538609,10.0,10.0,10.0,10.0,0.4394787948944317,1.0009163681203561,10.0,10.0,1.0276773156519987,1.5163650984574288,0.4348994087178969,0.9836232827128237
True,10.0,10.0,10.0,1.1112558193220718,0.628024475138119,0.9600861271885771,10.0,10.0,10.0,1.1112558193220718,0.9871820171679193,0.9363098107299322,10.0,10.0,10.0,1.1112558193220718,0.5909039624403336,0.9404563601340424,10.0,10.0,10.0,10.0,0.4628826462793788,0.9729270412673179,10.0,10.0,10.0,10.0,0.5859649416960729,0.9778702238900928
True,0.38888888888888834,0.6241830065359472,10.0,1.3416348809027363,0.5872785859648736,0.9627699604571994,0.38888888888888834,0.6122931442080581,0.847587261855117,1.2472255982023144,0.6492511035116026,0.9612950560241179,0.38888888888888834,0.6241830065359472,0.8325163398692805,1.3416348809027363,0.6728186108646766,0.9576991633343221,10.0,10.0,10.0,10.0,0.6566192916784905,0.996741836891324,10.0,10.0,10.0,10.0,0.6372941805074371,0.9722772315527068
True,10.0,10.0,10.0,10.0,0.60791141130657,0.9771450519200092,10.0,10.0,10.0,10.0,0.7348817317203646,0.9720664963225414,10.0,10.0,10.0,10.0,0.5615305002630373,0.9770733961350799,10.0,10.0,10.0,10.0,0.5643668237783155,0.9961556184393296,10.0,10.0,10.0,10.0,0.5480326662697633,0.9427715354179856
True,10.0,10.0,0.633704829449497,1.4813238770685446,0.5645677799183219,0.9753828058065764,10.0,0.3479905437352115,0.633704829449497,1.2180185549396927,0.8269501336704066,0.9266048283336108,10.0,0.35592705167171934,0.633704829449497,1.1718000675447349,0.6712760839761986,0.9855579322461466,10.0,0.35592705167171934,0.633704829449497,1.4813238770685446,0.25962987308481217,0.9837589963153043,10.0,0.35592705167171934,0.633704829449497,1.1718000675447349,0.5507331425164601,0.9744805395878464
True,10.0,10.0,10.0,1.7959458314252958,0.9761681563194411,0.8793811637828552,10.0,10.0,10.0,1.7959458314252958,0.6178477545186821,0.9715733141214068,10.0,10.0,10.0,1.7959458314252958,0.5905042401556041,0.9297147583334198,10.0,10.0,10.0,10.0,0.4419576189084048,0.9965208015377781,10.0,10.0,10.0,10.0,0.4558889985588933,0.9826901386944413
